TenantId,TimeGenerated,SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,SourceComputerId,EventOriginId,MG,TimeCollected,ManagementGroupName,Type,"_ResourceId"
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.813Z",OpsManager,"AD\servInfobloxSyncDNS",User,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"AD\servInfobloxSyncDNS",AD,,,,0x210f4175d,,,,,,servInfobloxSyncDNS,"S-1-5-21-1078081533-725345543-682003330-38622",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","b24b0a8f-5b3b-449a-a6e2-5992b6b21413","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.813Z",OpsManager,"AD\servInfobloxSyncDNS",User,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"AD\servInfobloxSyncDNS",AD,,,,0x210f41815,,,,,,servInfobloxSyncDNS,"S-1-5-21-1078081533-725345543-682003330-38622",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","6edeac81-4b4b-4aa1-8914-77ad5e046c56","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.813Z",OpsManager,"PHSWA\WN39195$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSWA\WN39195$",PHSWA,,,,0x210de3d6f,,,,,,"WN39195$","S-1-5-21-420551719-245851362-9522986-308815",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","24f14e9f-8f51-4b13-8145-3de77cf979f7","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.83Z",OpsManager,,,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,14339,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">serv_GEDC</Data>
  <Data Name=""TargetDomainName"">phswa</Data>
  <Data Name=""TargetSid"">S-1-5-21-420551719-245851362-9522986-129291</Data>
  <Data Name=""ServiceName"">krbtgt</Data>
  <Data Name=""ServiceSid"">S-1-5-21-420551719-245851362-9522986-502</Data>
  <Data Name=""TicketOptions"">0x40810010</Data>
  <Data Name=""Status"">0x0</Data>
  <Data Name=""TicketEncryptionType"">0x12</Data>
  <Data Name=""PreAuthType"">2</Data>
  <Data Name=""IpAddress"">2002:aaad:f6f5::aaad:f6f5</Data>
  <Data Name=""IpPort"">58112</Data>
  <Data Name=""CertIssuerName""></Data>
  <Data Name=""CertSerialNumber""></Data>
  <Data Name=""CertThumbprint""></Data>
</EventData>",4768,"4768 - A Kerberos authentication ticket (TGT) was requested.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,"2002:aaad:f6f5::aaad:f6f5",58112,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krbtgt,null,,,,,,0x0,,,,,,,,,,,,,,"phswa\serv_GEDC",phswa,,,,,,,,"S-1-5-21-420551719-245851362-9522986-129291",,"serv_GEDC",,,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","e4dce4ec-b437-4603-91a9-edb486c026e7","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.83Z",OpsManager,"PHSOR\XDSDC1150328$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12544,8,,4624,"4624 - An account was successfully logged on.",,,,,,,,,,,,,,,,,,null,null,Kerberos,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,"%%1840",,"10.231.24.171",52659,0,"-",,,,,,"4fc3baf4-c6fb-0579-62f5-e5d2cc79bea8",,,Kerberos,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",,,"PHSOR\XDSDC1150328$",PHSOR,,,,0x210f424b7,,,,,,"XDSDC1150328$","S-1-5-21-950606397-1149711550-2133884337-597379",,,,,,,,"-",,,,,,,,"-","17784e06-f029-48b9-af31-001560eb6c40","649ead38-01dd-4d62-8568-7e935ab633bb","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.843Z",OpsManager,"PHSWA\XAwmSDC5B923$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12544,8,,4624,"4624 - An account was successfully logged on.",,,,,,,,,,,,,,,,,,null,null,Kerberos,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,"%%1840",,"170.173.97.137",56640,0,"-",,,,,,"28ea6f43-4620-25a1-42e2-3bee2e54f355",,,Kerberos,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",,,"PHSWA\XAwmSDC5B923$",PHSWA,,,,0x210f424dd,,,,,,"XAwmSDC5B923$","S-1-5-21-420551719-245851362-9522986-621704",,,,,,,,"-",,,,,,,,"-","17784e06-f029-48b9-af31-001560eb6c40","d9a60a29-f45f-4196-ac05-0ea97fb4316c","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.843Z",OpsManager,"PHSWA\p441073",User,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSWA\p441073",PHSWA,,,,0x210f417b9,,,,,,p441073,"S-1-5-21-420551719-245851362-9522986-310174",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","51ec9ef5-f4e1-44f2-9fd6-b8b1a303f271","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.843Z",OpsManager,,,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,14339,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">SETC902042</Data>
  <Data Name=""TargetDomainName"">PHSWA</Data>
  <Data Name=""TargetSid"">S-1-5-21-420551719-245851362-9522986-527088</Data>
  <Data Name=""ServiceName"">krbtgt</Data>
  <Data Name=""ServiceSid"">S-1-5-21-420551719-245851362-9522986-502</Data>
  <Data Name=""TicketOptions"">0x40810010</Data>
  <Data Name=""Status"">0x0</Data>
  <Data Name=""TicketEncryptionType"">0x12</Data>
  <Data Name=""PreAuthType"">2</Data>
  <Data Name=""IpAddress"">::ffff:100.100.164.10</Data>
  <Data Name=""IpPort"">56473</Data>
  <Data Name=""CertIssuerName""></Data>
  <Data Name=""CertSerialNumber""></Data>
  <Data Name=""CertThumbprint""></Data>
</EventData>",4768,"4768 - A Kerberos authentication ticket (TGT) was requested.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,"::ffff:100.100.164.10",56473,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krbtgt,null,,,,,,0x0,,,,,,,,,,,,,,"PHSWA\SETC902042",PHSWA,,,,,,,,"S-1-5-21-420551719-245851362-9522986-527088",,SETC902042,,,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","274ec893-d764-4477-84ca-83769ca03652","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.843Z",OpsManager,"PHSCA\CA851728$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSCA\CA851728$",PHSCA,,,,0x210f1db69,,,,,,"CA851728$","S-1-5-21-33376725-67850805-1852903728-313393",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","19ad63b9-0df4-48b6-8c25-ea98870628da","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.86Z",OpsManager,"EXT\x9022152",User,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"EXT\x9022152",EXT,,,,0x210f418ca,,,,,,x9022152,"S-1-5-21-3858881673-1015867954-130600935-1496",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","d1447699-c6e7-4055-aa80-3f6a5936f575","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.877Z",OpsManager,"PHSCA\shasan",User,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSCA\shasan",PHSCA,,,,0x210e62bcf,,,,,,shasan,"S-1-5-21-33376725-67850805-1852903728-24316",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","48764efe-2aa8-4d48-b916-0b24a4161ee0","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.877Z",OpsManager,,,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,14339,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">serv_GEDC</Data>
  <Data Name=""TargetDomainName"">phswa</Data>
  <Data Name=""TargetSid"">S-1-5-21-420551719-245851362-9522986-129291</Data>
  <Data Name=""ServiceName"">krbtgt</Data>
  <Data Name=""ServiceSid"">S-1-5-21-420551719-245851362-9522986-502</Data>
  <Data Name=""TicketOptions"">0x40810010</Data>
  <Data Name=""Status"">0x0</Data>
  <Data Name=""TicketEncryptionType"">0x12</Data>
  <Data Name=""PreAuthType"">2</Data>
  <Data Name=""IpAddress"">2002:aaad:f6f5::aaad:f6f5</Data>
  <Data Name=""IpPort"">58117</Data>
  <Data Name=""CertIssuerName""></Data>
  <Data Name=""CertSerialNumber""></Data>
  <Data Name=""CertThumbprint""></Data>
</EventData>",4768,"4768 - A Kerberos authentication ticket (TGT) was requested.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,"2002:aaad:f6f5::aaad:f6f5",58117,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krbtgt,null,,,,,,0x0,,,,,,,,,,,,,,"phswa\serv_GEDC",phswa,,,,,,,,"S-1-5-21-420551719-245851362-9522986-129291",,"serv_GEDC",,,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","2d4eba84-e2e8-4e1e-b786-52231b3c2348","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.877Z",OpsManager,"PHSWA\SEDT1016248$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSWA\SEDT1016248$",PHSWA,,,,0x210ef2c23,,,,,,"SEDT1016248$","S-1-5-21-420551719-245851362-9522986-508319",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","1a2effa9-62a0-48bc-ad3a-2b08f7f64c20","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.877Z",OpsManager,"PHSWA\WN4950$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSWA\WN4950$",PHSWA,,,,0x210f26834,,,,,,"WN4950$","S-1-5-21-420551719-245851362-9522986-142138",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","2a53e1bb-75c5-4a25-9cb8-c0ae6997af68","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.877Z",OpsManager,"PHSWA\XAocSDC1B148$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSWA\XAocSDC1B148$",PHSWA,,,,0x210e6b427,,,,,,"XAocSDC1B148$","S-1-5-21-420551719-245851362-9522986-601548",,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","8283bc3e-bbab-4534-9335-771263ba8c19","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.89Z",OpsManager,"PHSWA\WN65506$",Machine,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12544,8,,4624,"4624 - An account was successfully logged on.",,,,,,,,,,,,,,,,,,null,null,Kerberos,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,"%%1840",,"2002:aaad:a2d8::aaad:a2d8",59726,0,"-",,,,,,"d1cd2234-4ef1-bc00-d38b-8c26aeb8c26b",,,Kerberos,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",,,"PHSWA\WN65506$",PHSWA,,,,0x210f426d7,,,,,,"WN65506$","S-1-5-21-420551719-245851362-9522986-258875",,,,,,,,"-",,,,,,,,"-","17784e06-f029-48b9-af31-001560eb6c40","dd78ed3b-5ad4-4f2c-824a-89fdc1f491f9","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.907Z",OpsManager,"EXT\x9022152",User,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12544,8,,4624,"4624 - An account was successfully logged on.",,,,,,,,,,,,,,,,,,null,null,Kerberos,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,"%%1833",,"170.173.96.202",59902,0,"-",,,,,,"508c1153-315d-2785-56a3-c21fcd7e1f54",,,Kerberos,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",,,"EXT\x9022152",EXT,,,,0x210f427ea,,,,,,x9022152,"S-1-5-21-3858881673-1015867954-130600935-1496",,,,,,,,"-",,,,,,,,"-","17784e06-f029-48b9-af31-001560eb6c40","22f21eb6-79c7-4501-9aa2-95b5283edf85","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.907Z",OpsManager,"PHSWA\RosaRE1",User,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,12544,8,,4624,"4624 - An account was successfully logged on.",,,,,,,,,,,,,,,,,,null,null,Kerberos,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,"%%1833",,"10.213.144.49",65505,0,"-",,,,,,"ec427def-4496-d8ca-a6a3-0382c5e5c0d9",,,Kerberos,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",,,"PHSWA\RosaRE1",PHSWA,,,,0x210f427fa,,,,,,RosaRE1,"S-1-5-21-420551719-245851362-9522986-469320",,,,,,,,"-",,,,,,,,"-","17784e06-f029-48b9-af31-001560eb6c40","d09b7901-5537-4b58-98ef-7975fe0b5d0d","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:28.907Z",OpsManager,,,"WN77043.wa.providence.org","Microsoft-Windows-Security-Auditing",Security,14339,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">WALT955124$</Data>
  <Data Name=""TargetDomainName"">WA.PROVIDENCE.ORG</Data>
  <Data Name=""TargetSid"">S-1-5-21-420551719-245851362-9522986-382254</Data>
  <Data Name=""ServiceName"">krbtgt</Data>
  <Data Name=""ServiceSid"">S-1-5-21-420551719-245851362-9522986-502</Data>
  <Data Name=""TicketOptions"">0x40810010</Data>
  <Data Name=""Status"">0x0</Data>
  <Data Name=""TicketEncryptionType"">0x12</Data>
  <Data Name=""PreAuthType"">2</Data>
  <Data Name=""IpAddress"">::ffff:10.235.25.150</Data>
  <Data Name=""IpPort"">61698</Data>
  <Data Name=""CertIssuerName""></Data>
  <Data Name=""CertSerialNumber""></Data>
  <Data Name=""CertThumbprint""></Data>
</EventData>",4768,"4768 - A Kerberos authentication ticket (TGT) was requested.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,"::ffff:10.235.25.150",61698,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krbtgt,null,,,,,,0x0,,,,,,,,,,,,,,"WA.PROVIDENCE.ORG\WALT955124$","WA.PROVIDENCE.ORG",,,,,,,,"S-1-5-21-420551719-245851362-9522986-382254",,"WALT955124$",,,,,,,,,,,,,,,,,,"17784e06-f029-48b9-af31-001560eb6c40","1c9bc502-3d18-4377-a7c7-16fd1c5e9075","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.297Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
